"","vazaoMedia","vazaoAtual","milimitroHora","milimitroDia","milimitroSeteDias","temperatura","velocidadeVento","costa","cidade","vegetacao","montanha","solo","notas","alagou"
"4873",67585,90290,0,21,224,15,35,"True","True","False","False","Arenoso","Queimada Recente","False"
"4874",57130,70081,0,5,293,24,18,"True","True","False","False","Argiloso",NA,"False"
"4875",174013,210709,0,64,160,23,7,"False","True","True","False","Arenoso","Queimada Recente","False"
"4876",82969,149789,12,39,82,17,37,"True","True","True","True","Arenoso","Historicamente alagavel","True"
"4877",27481,43038,0,0,73,21,7,"True","False","True","False","Arenoso",NA,"True"
"4878",75046,70037,0,25,169,5,36,"True","False","True","False","Arenoso",NA,"False"
"4879",87923,91937,0,47,110,26,18,"False","False","False","False","Argiloso",NA,"False"
"4880",41519,40750,0,14,59,13,19,"False","False","False","False","Arenoso",NA,"False"
"4881",50128,82464,0,37,132,10,20,"False","False","False","True","Argiloso",NA,"True"
"4882",102159,164639,0,19,30,18,8,"False","False","True","True","Arenoso","Historicamente alagavel","True"
"4883",50491,49998,6,52,302,30,31,"False","True","False","False","Humífero",NA,"False"
"4884",66617,69432,3,8,324,25,14,"False","False","True","True","Arenoso",NA,"False"
"4885",45087,46708,5,67,192,0,24,"False","False","True","True","Arenoso",NA,"False"
"4886",104673,108900,30,13,384,20,35,"False","False","False","False","Arenoso","Mare alta","False"
"4887",36743,47471,4,37,86,29,37,"False","False","True","True","Arenoso",NA,"False"
"4888",11966,17680,42,47,327,19,75,"True","True","True","True","humífero",NA,"False"
"4889",177897,215930,0,75,47,8,24,"True","False","True","True","Argiloso",NA,"False"
"4890",86074,97012,0,12,442,20,28,"True","True","False","True","Argiloso",NA,"True"
"4891",134389,129578,59,12,43,34,91,"False","True","False","False","Argiloso","Queimada Recente","False"
"4892",88858,115919,12,7,469,28,21,"False","False","True","True","Humífero","Historicamente alagavel","False"
"4893",49339,52678,0,0,319,17,30,"True","False","True","True","Argiloso","Queimada Recente","False"
"4894",78888,114842,51,14,62,21,78,"False","True","True","False","Argiloso",NA,"False"
"4895",9498,15746,26,44,427,34,64,"False","False","True","True","Arenoso","Queimada Recente","True"
"4896",99367,72837,28,24,36,21,33,"True","False","True","False","Arenoso","Historicamente alagavel","False"
"4897",108318,215539,0,9,5,24,13,"True","False","True","False","Arenoso",NA,"True"
"4898",32551,44881,38,10,154,15,52,"False","False","True","False","Arenoso","Mare alta","False"
"4899",46204,71460,16,11,12,24,25,"False","False","False","True","Arenoso",NA,"True"
"4900",113235,211435,0,61,89,23,10,"False","False","False","False","Argiloso",NA,"True"
"4901",26290,24729,36,8,278,25,44,"False","False","False","False","humífero",NA,"False"
"4902",126116,171330,0,96,246,8,19,"True","False","True","False","Arenoso",NA,"False"
"4903",75405,119124,0,21,167,28,16,"True","False","True","True","Argiloso",NA,"True"
"4904",63088,72467,0,77,444,31,14,"False","False","True","False","Argiloso",NA,"False"
"4905",66817,46411,0,35,111,33,4,"False","False","False","True","Argiloso",NA,"True"
"4906",28917,47685,0,28,218,19,29,"False","False","False","True","Arenoso",NA,"True"
"4907",33122,57834,0,69,253,21,9,"False","False","True","False","Arenoso",NA,"True"
"4908",44578,54886,0,71,311,21,4,"False","False","False","True","Arenoso",NA,"True"
"4909",62869,60111,0,4,18,19,26,"False","False","False","True","Arenoso",NA,"False"
"4910",29445,28297,23,37,112,3,31,"False","False","True","True","Arenoso",NA,"False"
"4911",13978,20356,0,61,45,15,8,"False","True","True","False","Arenoso",NA,"False"
"4912",144102,136202,0,5,133,20,4,"False","True","True","True","Humífero","Historicamente alagavel","False"
"4913",86170,119140,0,42,403,15,12,"True","True","True","True","Arenoso",NA,"True"
"4914",16079,19710,13,6,302,34,38,"False","False","False","False","Arenoso",NA,"False"
"4915",119505,179795,43,57,271,24,77,"False","True","True","True","Arenoso","Historicamente alagavel","True"
"4916",72159,69500,0,2,147,8,6,"True","False","False","True","Arenoso",NA,"False"
"4917",54323,74719,12,50,18,26,71,"True","False","True","False","Arenoso",NA,"False"
"4918",39424,37249,8,13,23,21,15,"False","True","False","True","Arenoso",NA,"True"
"4919",59394,55786,0,9,28,21,14,"False","True","False","False","Arenoso",NA,"False"
"4920",21050,15740,10,23,329,30,70,"False","False","True","False","Arenoso",NA,"False"
"4921",45212,44699,0,40,43,24,13,"False","False","False","False","Arenoso",NA,"False"
"4922",44202,50557,0,15,111,37,7,"True","False","False","True","Arenoso",NA,"True"
"4923",47519,85731,0,85,345,8,20,"True","False","False","False","Arenoso",NA,"True"
"4924",20087,33764,38,5,245,14,24,"False","True","False","False","Humífero",NA,"True"
"4925",15232,13500,0,9,306,27,11,"False","True","False","True","Arenoso",NA,"False"
"4926",157874,179838,0,83,283,26,4,"False","False","True","False","Argiloso",NA,"False"
"4927",60923,62566,6,77,145,9,18,"False","False","True","False","Arenoso",NA,"False"
"4928",7938,9802,0,28,107,24,6,"True","False","True","True","Arenoso",NA,"False"
"4929",149328,156344,38,22,282,23,21,"False","False","True","True","Argiloso",NA,"False"
"4930",40738,42604,44,45,6,26,24,"False","True","False","True","Argiloso",NA,"False"
"4931",86507,118808,0,17,135,1,33,"False","False","False","False","Arenoso",NA,"False"
"4932",71225,88870,0,14,56,28,9,"False","False","True","True","Arenoso",NA,"False"
"4933",79077,71075,0,15,50,19,17,"True","False","False","True","Argiloso",NA,"False"
"4934",34063,31851,0,19,184,24,21,"False","True","True","False","Humífero",NA,"False"
"4935",104403,128634,0,11,171,7,22,"True","False","False","False","Argiloso",NA,"False"
"4936",9326,10134,0,2,228,30,22,"False","False","True","True","Arenoso",NA,"False"
"4937",42303,38811,24,46,86,8,63,"False","True","True","False","Arenoso",NA,"False"
"4938",29148,42700,22,58,188,26,36,"True","False","True","False","Humífero",NA,"False"
"4939",111250,142104,25,40,250,8,28,"False","False","False","True","Arenoso",NA,"False"
"4940",138987,177276,14,55,136,5,104,"False","False","True","False","Arenoso","Queimada Recente","False"
"4941",159229,245853,0,13,293,8,13,"False","False","False","True","Arenoso","Mare alta","True"
"4942",31243,23237,6,68,7,7,15,"False","False","False","False","Arenoso",NA,"False"
"4943",106745,69015,48,46,318,17,34,"True","False","True","False","humífero",NA,"False"
"4944",107517,120594,0,34,96,15,10,"False","False","False","False","Argiloso",NA,"False"
"4945",156839,156461,5,28,2,26,17,"True","True","True","False","Arenoso",NA,"False"
"4946",31355,34417,0,12,437,36,2,"False","False","True","False","Arenoso",NA,"False"
"4947",85387,123744,10,53,3,18,71,"True","False","False","False","Humífero","Queimada Recente","False"
"4948",99629,77776,15,40,31,-4,41,"False","False","False","False","Arenoso",NA,"False"
"4949",115784,131103,4,28,45,23,10,"True","True","True","True","Arenoso",NA,"False"
"4950",51886,45299,21,22,40,21,33,"False","True","True","False","Arenoso",NA,"False"
"4951",23547,24944,0,14,95,29,12,"False","True","False","False","Arenoso",NA,"False"
"4952",168933,243894,37,59,91,22,55,"False","False","False","True","Arenoso",NA,"False"
"4953",28621,40396,17,36,37,28,25,"True","False","True","False","humífero",NA,"False"
"4954",11348,20004,0,11,245,19,31,"False","False","True","False","Arenoso",NA,"True"
"4955",3506,3287,0,27,182,6,12,"True","False","True","False","Arenoso",NA,"False"
"4956",70794,84511,22,12,36,31,70,"False","False","True","True","Arenoso","Mare alta","True"
"4957",76975,123566,0,14,72,39,15,"False","False","False","False","Arenoso",NA,"True"
"4958",67036,79443,29,32,24,24,42,"True","False","True","False","Argiloso",NA,"False"
"4959",87402,72561,34,23,15,25,73,"True","True","True","False","Argiloso","Historicamente alagavel","False"
"4960",25333,45458,0,22,62,15,3,"True","False","True","False","Argiloso",NA,"True"
"4961",27580,36651,0,8,56,-3,14,"False","False","True","True","Humífero",NA,"False"
"4962",7240,8874,0,38,44,37,4,"False","False","False","False","Arenoso",NA,"False"
"4963",48282,81700,0,31,40,17,22,"False","False","True","False","Arenoso",NA,"True"
"4964",42186,39161,49,37,321,31,85,"False","True","True","False","Arenoso",NA,"False"
"4965",33002,30726,0,71,173,22,19,"False","False","True","False","Argiloso",NA,"False"
"4966",62656,73953,23,22,144,27,25,"False","False","True","True","Argiloso",NA,"False"
"4967",15093,18312,0,44,16,13,7,"True","False","True","False","Arenoso",NA,"False"
"4968",128464,175705,0,89,204,10,18,"False","False","True","False","Humífero",NA,"False"
"4969",5892,8121,0,20,78,18,17,"False","False","True","False","Arenoso",NA,"False"
"4970",27167,45597,42,59,260,24,28,"True","False","True","True","Argiloso",NA,"True"
"4971",52700,69081,0,69,24,14,10,"False","False","True","True","Arenoso",NA,"False"
"4972",105798,101646,0,9,228,21,9,"False","False","True","False","Arenoso",NA,"False"
"4973",139577,109561,0,56,355,2,8,"False","False","True","False","Argiloso",NA,"False"
"4974",97900,74340,51,4,95,1,46,"True","False","True","False","Argiloso",NA,"False"
"4975",74796,101275,0,15,267,22,18,"True","True","True","False","humífero",NA,"False"
"4976",58677,49557,0,62,106,21,17,"True","True","True","False","Argiloso",NA,"False"
"4977",66195,69304,0,3,342,2,22,"False","False","True","True","Arenoso",NA,"False"
"4978",35705,42333,14,8,132,26,91,"True","False","True","False","Argiloso","Historicamente alagavel","False"
"4979",76040,77603,53,49,276,27,64,"False","False","True","False","Arenoso",NA,"False"
"4980",81771,63745,0,11,378,7,7,"False","False","True","True","Arenoso",NA,"False"
"4981",130681,162824,27,50,100,22,22,"True","False","True","False","Arenoso",NA,"False"
"4982",54380,70072,0,37,13,7,4,"False","False","True","False","Arenoso",NA,"False"
"4983",24163,30085,54,54,180,30,22,"True","False","False","False","Argiloso",NA,"False"
"4984",20275,25662,9,69,254,31,5,"False","True","False","False","Arenoso",NA,"False"
"4985",95943,122469,21,27,165,6,30,"False","True","True","True","Argiloso",NA,"False"
"4986",26742,30456,38,7,246,12,76,"True","False","True","False","Arenoso",NA,"False"
"4987",9276,12932,0,19,19,27,12,"False","False","True","True","humífero",NA,"False"
"4988",52816,49923,0,50,193,21,8,"False","False","True","False","Arenoso","Queimada Recente","False"
"4989",41710,52419,0,2,126,31,10,"True","False","False","True","humífero",NA,"True"
"4990",80356,121302,3,24,117,30,30,"False","True","False","False","Arenoso",NA,"True"
"4991",41751,46201,0,5,193,24,27,"False","False","True","False","Argiloso",NA,"False"
"4992",4956,4386,39,14,112,16,84,"True","False","True","False","Arenoso",NA,"False"
"4993",21869,21861,0,44,76,21,2,"True","False","True","False","Arenoso",NA,"False"
"4994",95854,169454,12,4,39,27,48,"False","False","True","True","Arenoso",NA,"True"
"4995",7380,8826,0,62,89,17,26,"True","True","True","False","humífero",NA,"False"
"4996",84190,112654,0,2,170,32,10,"False","False","False","False","Arenoso",NA,"False"
"4997",17378,18246,0,12,449,18,11,"False","False","True","False","Arenoso",NA,"False"
"4998",136405,129005,0,6,403,20,35,"False","False","False","False","Arenoso",NA,"False"
"4999",35676,33588,20,14,402,6,101,"True","False","True","True","Arenoso","Historicamente alagavel","False"
"5000",28230,33994,0,75,196,10,22,"True","False","True","True","Argiloso",NA,"False"
"5001",17643,22186,0,41,381,16,5,"False","True","False","False","Argiloso",NA,"False"
"5002",37315,37465,0,22,116,18,18,"False","True","False","True","Argiloso",NA,"False"
"5003",11100,12527,13,36,11,27,86,"True","False","True","False","Arenoso",NA,"False"
"5004",27390,27083,6,10,325,24,7,"False","True","False","False","Humífero",NA,"False"
"5005",75592,56922,5,38,183,25,26,"False","False","True","False","Humífero",NA,"False"
"5006",187206,137722,0,4,126,14,22,"False","True","True","False","humífero",NA,"False"
"5007",53699,39011,0,37,268,12,8,"False","False","True","False","Argiloso",NA,"False"
"5008",91123,140158,58,43,112,13,35,"False","False","False","False","Arenoso","Queimada Recente","True"
"5009",109154,131343,0,61,158,29,9,"False","False","False","False","Arenoso",NA,"False"
"5010",142495,108446,14,49,114,34,23,"False","False","False","False","Arenoso","Queimada Recente","False"
"5011",27072,39649,18,90,46,26,62,"False","True","True","False","Humífero",NA,"False"
"5012",94194,119744,18,1,327,24,22,"False","True","False","True","humífero",NA,"False"
"5013",93620,63367,0,77,69,19,4,"False","True","True","False","Argiloso","Historicamente alagavel","False"
"5014",74917,71211,0,17,53,10,26,"False","False","False","False","Arenoso",NA,"False"
"5015",108781,90212,0,51,140,13,10,"False","False","False","False","Argiloso",NA,"False"
"5016",85957,106789,37,1,6,34,30,"False","True","True","False","Arenoso",NA,"False"
"5017",37218,41008,0,29,6,19,30,"False","False","True","False","Humífero",NA,"False"
"5018",12461,11026,0,28,190,19,23,"True","False","True","True","Arenoso",NA,"False"
"5019",25141,38194,0,20,326,36,31,"False","False","True","False","Arenoso",NA,"True"
"5020",100903,70486,9,28,98,28,12,"True","False","False","False","Humífero",NA,"False"
"5021",110729,147723,0,16,165,6,7,"True","False","True","False","Argiloso",NA,"False"
"5022",61245,86330,0,22,120,21,14,"False","False","False","False","Arenoso",NA,"False"
"5023",163949,142093,0,36,66,-2,31,"False","False","True","True","Arenoso",NA,"False"
"5024",47280,65470,19,29,20,24,57,"True","True","True","True","Arenoso",NA,"False"
"5025",97502,158206,0,93,210,20,5,"False","True","True","False","Argiloso",NA,"True"
"5026",104082,96688,10,38,93,23,26,"False","False","True","False","Humífero",NA,"False"
"5027",27191,44791,0,84,115,24,16,"False","False","False","False","humífero",NA,"True"
"5028",69534,124306,0,22,81,8,7,"False","True","True","False","Arenoso",NA,"True"
"5029",51888,52645,0,23,287,30,12,"True","False","True","False","Argiloso",NA,"False"
"5030",49304,57478,37,5,28,27,36,"False","True","True","True","Arenoso","Mare alta","False"
"5031",16797,14901,0,42,3,11,26,"False","True","False","False","Arenoso",NA,"False"
"5032",6017,6454,39,28,77,12,60,"True","False","True","True","Humífero",NA,"False"
"5033",49965,35724,0,3,63,14,14,"True","False","False","False","Arenoso",NA,"False"
"5034",45158,81029,15,37,167,11,57,"False","False","True","True","Argiloso",NA,"True"
"5035",22592,18362,0,36,20,-4,27,"True","False","True","True","Arenoso",NA,"False"
"5036",20743,27387,0,47,228,12,23,"False","False","False","False","Arenoso",NA,"False"
"5037",129398,210582,0,45,106,21,31,"False","False","True","True","Arenoso",NA,"True"
"5038",51951,64321,17,93,384,28,32,"True","True","False","True","Argiloso",NA,"False"
"5039",173785,207367,33,23,52,19,55,"False","False","True","False","humífero",NA,"False"
"5040",164191,235267,0,37,238,21,15,"True","True","False","False","Arenoso",NA,"False"
"5041",10105,10072,39,53,132,18,57,"True","False","True","True","Argiloso",NA,"False"
"5042",112424,95521,26,31,182,24,56,"False","False","False","False","Arenoso",NA,"False"
"5043",26497,48462,29,31,129,2,47,"True","False","True","True","Arenoso",NA,"True"
"5044",56561,70086,19,45,46,9,24,"False","True","True","False","Humífero",NA,"False"
"5045",75361,83428,0,28,279,16,6,"False","False","True","False","Arenoso","Mare alta","False"
"5046",188005,222958,0,74,38,22,30,"False","True","True","False","Arenoso",NA,"False"
"5047",43749,31519,37,19,125,8,62,"False","False","True","False","Humífero",NA,"False"
"5048",117840,109268,11,66,8,34,75,"False","False","False","False","Argiloso",NA,"False"
"5049",80599,97998,14,10,52,25,62,"False","False","True","False","Argiloso",NA,"False"
"5050",103154,129205,17,39,201,10,21,"False","True","True","False","Argiloso",NA,"False"
"5051",125309,151157,43,9,342,21,103,"False","False","True","False","Arenoso",NA,"False"
"5052",33421,35833,0,34,101,33,8,"False","False","True","True","Arenoso",NA,"True"
"5053",84279,92173,50,15,204,18,26,"True","False","True","False","Arenoso",NA,"False"
"5054",18170,10669,0,63,165,36,6,"False","False","True","False","Argiloso",NA,"False"
"5055",150944,166928,5,64,174,15,4,"True","False","True","False","Arenoso","Historicamente alagavel","False"
"5056",118961,144904,13,9,209,20,67,"False","False","True","False","Argiloso",NA,"False"
"5057",10285,6938,24,44,3,-2,45,"False","False","True","False","Arenoso","Queimada Recente","False"
"5058",69916,74834,0,65,35,26,27,"False","True","False","False","Arenoso",NA,"False"
"5059",11901,12411,22,37,57,28,39,"False","True","False","False","Argiloso",NA,"False"
"5060",53827,70697,4,9,255,26,10,"True","False","False","False","Arenoso","Historicamente alagavel","False"
"5061",30363,36524,0,10,218,32,23,"False","False","False","False","Arenoso",NA,"False"
"5062",95228,93608,8,38,116,21,16,"True","False","False","True","Arenoso",NA,"True"
"5063",77068,75013,6,15,87,26,16,"True","True","True","False","Arenoso",NA,"False"
"5064",16215,20605,0,17,411,1,21,"True","False","False","False","Arenoso",NA,"False"
"5065",90928,172429,32,73,136,18,31,"False","True","True","False","Arenoso",NA,"True"
"5066",130294,115843,0,64,149,12,17,"False","False","True","True","Arenoso",NA,"False"
"5067",39918,61141,45,19,78,18,42,"False","False","True","False","Arenoso",NA,"True"
"5068",21019,28527,7,74,88,27,7,"True","True","True","True","Argiloso",NA,"False"
"5069",100952,155975,0,47,15,27,25,"False","False","False","True","Arenoso",NA,"True"
"5070",90723,77808,0,68,282,21,28,"False","False","False","False","Arenoso",NA,"False"
"5071",180809,136050,0,1,4,15,6,"False","False","True","False","Argiloso",NA,"False"
"5072",18109,19269,11,15,475,26,21,"False","False","False","True","Argiloso",NA,"False"
"5073",178176,158651,57,44,208,27,51,"False","False","False","False","Arenoso",NA,"True"
"5074",65469,93715,48,40,357,36,48,"False","True","False","True","Arenoso","Mare alta","True"
"5075",115867,170691,0,64,121,14,8,"True","False","True","False","Argiloso","Queimada Recente","False"
"5076",72002,75667,19,14,7,30,87,"False","True","True","True","Arenoso",NA,"False"
"5077",86547,68165,0,29,262,13,22,"False","True","True","True","Argiloso",NA,"False"
"5078",4900,7361,0,58,221,19,23,"False","True","True","False","Argiloso",NA,"True"
"5079",43563,39881,25,35,172,19,49,"False","True","True","False","Argiloso",NA,"False"
"5080",123726,101626,46,4,66,32,26,"False","True","False","False","Arenoso","Mare alta","True"
"5081",17601,19182,5,0,61,13,11,"False","True","True","False","Arenoso",NA,"False"
"5082",11505,12429,14,5,74,16,62,"False","False","True","True","Arenoso","Queimada Recente","False"
"5083",29703,32709,0,22,145,24,8,"False","False","True","False","Arenoso","Mare alta","False"
"5084",37954,36191,0,35,17,34,18,"False","False","True","True","Humífero",NA,"True"
"5085",32869,33990,35,69,89,17,22,"True","True","False","False","Humífero",NA,"False"
"5086",163661,146982,44,42,105,28,39,"False","False","True","False","Arenoso",NA,"False"
"5087",66582,113589,48,34,245,8,25,"False","False","False","True","Arenoso",NA,"True"
"5088",108001,161758,0,2,38,21,22,"True","True","True","False","Argiloso",NA,"False"
"5089",121806,82733,43,71,175,13,45,"False","False","False","False","Argiloso",NA,"True"
"5090",141728,114144,6,38,45,28,17,"True","False","True","False","Humífero",NA,"False"
"5091",76992,103629,5,26,267,16,6,"False","False","False","True","Arenoso",NA,"False"
"5092",31716,27716,0,58,310,15,14,"False","False","True","False","Humífero","Queimada Recente","False"
"5093",50926,46876,0,48,194,22,32,"True","True","True","False","Humífero","Queimada Recente","False"
"5094",23172,24304,0,22,287,10,23,"True","False","True","True","Arenoso",NA,"False"
"5095",45767,70079,0,9,110,7,10,"False","False","True","False","Argiloso",NA,"True"
"5096",23494,20753,0,53,115,22,30,"True","True","False","False","Argiloso",NA,"False"
"5097",11168,14507,15,46,39,19,42,"False","False","False","False","Arenoso",NA,"False"
"5098",35917,47299,0,0,63,23,9,"False","True","False","False","humífero",NA,"False"
"5099",10747,11143,16,32,147,34,34,"False","True","False","True","Argiloso",NA,"True"
"5100",55929,60488,0,91,85,24,26,"True","True","False","False","Argiloso",NA,"False"
"5101",120890,176077,0,35,105,12,8,"False","True","True","False","Argiloso",NA,"False"
"5102",107479,101058,0,30,23,13,5,"False","False","True","False","humífero",NA,"False"
"5103",29130,24466,9,8,472,28,25,"True","False","True","True","Arenoso",NA,"False"
"5104",41836,74865,0,19,268,27,20,"False","False","True","False","Arenoso",NA,"True"
"5105",106467,85634,0,53,11,29,23,"False","False","True","False","Arenoso",NA,"False"
"5106",134674,117055,0,32,339,23,8,"True","False","True","False","Arenoso","Queimada Recente","False"
"5107",44785,38383,6,12,422,27,13,"False","False","True","True","Arenoso","Queimada Recente","False"
"5108",13967,11094,0,19,121,27,12,"False","False","True","True","Arenoso",NA,"False"
"5109",136386,152860,20,51,157,24,52,"True","False","False","False","Argiloso",NA,"False"
"5110",71636,115959,0,73,79,28,33,"False","True","True","True","Humífero",NA,"True"
"5111",49793,51974,6,25,224,5,2,"False","True","True","False","Arenoso",NA,"False"
"5112",157385,233175,0,35,427,17,16,"False","False","True","False","Argiloso",NA,"False"
"5113",76359,126482,13,33,303,21,43,"False","False","True","True","Arenoso",NA,"True"
"5114",142060,164606,26,7,156,23,63,"False","False","True","False","Arenoso",NA,"False"
"5115",91426,77540,0,47,204,19,17,"False","False","True","False","Argiloso",NA,"False"
"5116",100216,122074,0,8,90,29,24,"False","False","False","False","Arenoso",NA,"False"
"5117",53546,44448,0,18,135,23,9,"False","False","False","True","Arenoso","Queimada Recente","False"
"5118",166561,199934,0,61,272,36,3,"True","True","True","False","Argiloso",NA,"False"
"5119",134084,119356,0,7,10,15,14,"False","True","True","True","Arenoso",NA,"False"
"5120",102730,138005,0,76,370,21,13,"False","False","False","False","Arenoso",NA,"False"
"5121",52552,76886,28,11,102,4,92,"False","False","True","False","humífero",NA,"False"
"5122",19899,19112,11,74,87,14,28,"True","False","False","True","humífero","Mare alta","True"
"5123",175733,221584,20,28,156,8,41,"False","True","True","True","Argiloso",NA,"False"
"5124",6035,6390,0,53,366,24,19,"False","True","False","True","Arenoso",NA,"False"
"5125",107957,80176,0,73,10,31,10,"False","True","True","False","Arenoso",NA,"False"
"5126",35907,24179,0,24,198,15,13,"False","False","True","True","Arenoso",NA,"False"
"5127",13834,14830,4,43,64,6,9,"False","False","True","True","Argiloso",NA,"False"
"5128",20167,20054,0,31,24,20,30,"False","False","True","False","Argiloso",NA,"False"
"5129",28980,44364,0,74,284,27,9,"False","False","False","True","Argiloso","Queimada Recente","True"
"5130",165398,184168,0,31,273,24,29,"False","True","False","False","Arenoso",NA,"False"
"5131",42706,59070,0,36,186,21,10,"False","False","True","False","Humífero",NA,"False"
"5132",102380,93002,17,6,59,29,26,"True","True","True","True","Argiloso",NA,"False"
"5133",106320,108666,0,41,395,15,6,"False","True","True","True","Argiloso","Mare alta","False"
"5134",37647,43630,0,55,212,17,17,"False","False","True","False","Arenoso",NA,"False"
"5135",149210,216743,5,53,55,20,23,"True","False","True","False","Arenoso",NA,"False"
"5136",40206,66608,0,82,272,13,27,"True","True","False","False","Arenoso","Historicamente alagavel","True"
"5137",143082,251859,0,53,264,12,7,"True","False","True","False","Argiloso",NA,"True"
"5138",27405,33839,0,2,213,14,31,"True","False","False","False","Humífero",NA,"False"
"5139",6783,4597,20,13,205,12,28,"True","False","False","False","Humífero",NA,"False"
"5140",98704,149746,24,56,98,16,44,"False","False","True","False","Argiloso",NA,"True"
"5141",79446,93178,10,9,146,-1,49,"True","True","True","True","Argiloso",NA,"False"
"5142",30227,31955,0,12,207,18,17,"False","False","False","False","Argiloso",NA,"False"
"5143",80393,83362,0,3,249,8,24,"False","True","False","False","Argiloso",NA,"False"
"5144",42834,47818,0,66,72,36,8,"False","False","False","True","Argiloso",NA,"True"
"5145",135704,206659,0,71,218,18,21,"True","False","True","True","Humífero",NA,"True"
"5146",74151,95304,50,38,28,18,64,"False","True","False","True","Arenoso",NA,"True"
"5147",110630,189980,48,56,336,9,22,"True","True","True","False","Argiloso",NA,"True"
"5148",140854,258997,34,61,398,21,80,"False","False","True","False","humífero",NA,"True"
"5149",95336,92202,31,64,74,23,70,"False","True","True","True","Arenoso",NA,"False"
"5150",56121,46063,0,9,185,24,9,"False","False","True","False","Arenoso",NA,"False"
"5151",69610,62287,23,57,272,23,21,"False","False","True","False","Argiloso",NA,"False"
"5152",89187,119396,7,29,219,0,34,"False","False","False","False","Arenoso",NA,"False"
"5153",181637,174025,0,1,257,20,13,"False","False","True","True","Arenoso",NA,"False"
"5154",11491,11138,0,6,246,21,12,"False","False","True","True","Arenoso",NA,"True"
"5155",175870,179213,38,45,128,6,32,"True","False","False","True","Arenoso","Queimada Recente","False"
"5156",31574,22510,0,5,355,23,11,"False","True","True","True","Humífero","Mare alta","False"
"5157",87992,131997,22,11,182,35,58,"False","False","False","False","Arenoso","Historicamente alagavel","True"
"5158",40817,46382,0,15,95,19,26,"False","False","True","False","Argiloso",NA,"False"
"5159",46149,41736,0,79,26,20,10,"True","True","True","False","Humífero",NA,"False"
"5160",47425,65416,29,39,253,15,73,"False","True","True","False","Arenoso",NA,"False"
"5161",86156,142558,0,63,94,13,19,"False","False","True","True","Arenoso",NA,"True"
"5162",181262,243362,8,23,315,31,4,"True","False","True","False","Arenoso",NA,"False"
"5163",38783,45273,18,33,51,20,48,"False","False","True","True","Arenoso",NA,"False"
"5164",8179,10526,19,51,102,37,41,"True","False","True","False","humífero","Historicamente alagavel","False"
"5165",54800,66832,9,55,172,11,6,"False","True","False","False","Arenoso",NA,"False"
"5166",98781,74175,3,42,43,26,12,"False","True","True","False","Arenoso",NA,"False"
"5167",123342,117747,0,81,71,32,11,"False","True","True","False","Arenoso",NA,"False"
"5168",17693,23858,0,78,345,21,30,"True","False","True","False","Argiloso",NA,"False"
"5169",45455,50691,0,89,81,31,25,"False","True","True","False","Arenoso","Queimada Recente","False"
"5170",32544,33812,29,25,8,14,34,"False","False","False","True","Arenoso","Mare alta","False"
"5171",131260,169571,0,4,58,8,18,"True","False","True","False","Arenoso",NA,"False"
"5172",15886,15872,0,5,120,6,17,"False","False","False","True","Argiloso",NA,"False"
"5173",26668,32744,25,14,44,27,23,"False","False","False","False","Arenoso",NA,"False"
"5174",76603,82867,14,72,253,13,22,"False","True","True","True","Arenoso","Mare alta","False"
"5175",128247,122538,30,15,45,13,36,"False","False","False","False","Arenoso",NA,"False"
"5176",56200,70952,4,48,80,32,6,"False","False","True","False","Humífero",NA,"False"
"5177",21729,25136,34,50,249,22,28,"False","True","True","False","humífero",NA,"False"
"5178",81199,78470,11,22,355,26,74,"False","False","True","False","Humífero",NA,"False"
"5179",142299,182238,0,30,388,22,6,"True","False","False","False","Argiloso",NA,"False"
"5180",18945,15463,0,64,206,5,28,"False","False","True","False","humífero",NA,"False"
"5181",99560,76303,0,46,13,8,5,"True","True","False","False","Arenoso",NA,"False"
"5182",91925,77063,0,52,27,12,14,"True","False","False","False","Arenoso",NA,"False"
"5183",60089,58693,0,51,83,30,18,"False","True","True","True","Humífero","Mare alta","False"
"5184",95812,52171,38,13,107,37,39,"True","False","True","True","Argiloso",NA,"True"
"5185",24632,24823,0,35,95,19,12,"True","False","True","False","Arenoso",NA,"False"
"5186",116761,89286,30,0,43,22,24,"False","False","True","False","Arenoso","Mare alta","False"
"5187",165959,163737,0,97,425,0,23,"True","False","False","False","Arenoso",NA,"False"
"5188",47811,64471,36,35,81,20,33,"False","False","True","False","Arenoso",NA,"False"
"5189",35157,57428,0,20,20,33,12,"False","False","False","True","Argiloso",NA,"True"
"5190",19871,20065,0,3,16,11,6,"False","False","True","True","Arenoso",NA,"False"
"5191",83057,65196,43,22,376,30,81,"False","False","True","True","Arenoso",NA,"False"
"5192",43298,44975,0,52,113,16,36,"True","True","True","False","Arenoso",NA,"False"
"5193",23029,23719,47,14,283,-3,33,"False","True","True","False","Arenoso",NA,"False"
"5194",41114,46263,12,7,263,25,32,"False","True","True","False","Arenoso",NA,"False"
"5195",55581,100818,14,71,236,20,29,"True","False","True","True","Humífero",NA,"True"
"5196",65481,54228,18,22,92,26,29,"True","False","True","False","Argiloso",NA,"False"
"5197",111078,148897,22,4,169,30,27,"True","False","True","False","Humífero",NA,"False"
"5198",35525,43532,21,88,169,36,27,"False","True","False","False","Argiloso",NA,"False"
"5199",144080,151508,0,13,307,21,18,"False","True","True","True","humífero",NA,"True"
"5200",97975,83621,21,2,258,4,48,"True","False","False","False","Humífero",NA,"False"
